ActSalePrice,SalePriceRidge,SalePriceGradBoost,SalePriceBagging,SalePriceRandFor,SalePriceXgboost
556581,452947.6280545723,449975.5999566099,446417.9172651004,448994.31867189414,499115.62
145000,153416.00770423556,144973.9862995087,142871.958526603,142955.27218427343,150857.28
115000,126935.07648683162,124326.28018880625,139226.64490273246,125553.56786601519,115533.0
84900,102471.98819105186,91854.47292455973,92332.2194180502,95454.10976741492,96924.86
176485,183266.166785092,189290.701990176,178166.29617749157,179492.3590771932,179434.02
200141,199258.5092952346,195161.81148108485,193900.72072837138,195316.27442095632,199417.8
165000,165266.03299555415,168183.22263139614,165230.4762420193,170778.29197152684,164711.3
144500,147439.32556649874,158267.15698525414,146726.1624606491,155421.00852228762,152091.36
255000,248349.53138723157,270177.49504770077,273945.89426367765,264868.1927086308,269508.8
180000,166363.06112016205,169346.54891265364,169820.82399011953,177644.7044850945,177555.77
185850,214473.82481910038,202538.7508999195,191265.3132141368,196015.02769151944,194333.47
248000,251424.50228254605,219389.26401908696,238632.80812710975,237606.18903514487,240459.38
335000,351503.7241934023,363947.27272664587,329281.1329737788,331548.14648122876,333517.38
220000,192727.60577952946,202597.66569356402,198933.751592061,206895.346626472,218917.78
213500,215937.473286649,209104.1775830872,213799.1604452937,216524.68224968368,211715.28
81000,88437.73947467939,73208.45035831815,100963.49427144093,92530.39528263354,92581.05
90000,125357.8287007741,108039.79454181642,96730.22921317087,103230.4162504779,92306.42
110500,128112.86555508828,123863.02550873237,118733.3415880095,116243.8132033581,111756.305
154000,160405.4458840407,159045.9173912747,152897.02665429254,153433.2834016459,155156.19
328000,266715.6801291925,308237.87893274805,293234.57992012484,302940.39243084466,325136.2
178000,168669.999077347,171691.85451507452,171636.0286137115,176392.74644054868,176122.77
167900,166222.89206251572,169822.4257161161,167269.84226952144,170081.6952092979,168054.62
151400,174368.82913057553,157574.54532229164,157937.62015483077,161449.9550241996,152224.0
135000,128991.50332918375,127645.6902897135,126420.8498172405,129862.66320804197,133738.31
135000,125161.85286283726,130635.47672769785,133111.82274474914,134485.54680688088,133643.33
154000,155751.02894188339,155951.9987271609,149450.1877799359,157533.81719600223,155809.95
91500,107046.77263986712,105430.69052143842,104926.50316442782,102476.45633589715,92022.08
159500,148238.89167255978,161604.47953633365,161825.0384930562,161873.5769497064,160174.38
194000,194088.34298586036,189136.5319873628,201817.57870017446,195297.1274707513,193054.1
219500,198900.73764841686,212904.63372164677,194372.11035724558,207173.829676294,218333.78
170000,160576.73040669633,168058.76619813836,162675.28993172979,168316.81394884136,167694.25
138800,124982.24330578363,130199.49398850386,139386.5874216099,137467.64268322752,137651.11
155900,149621.82590065454,140508.19084856677,141540.50615228887,143182.91779919583,139442.34
126000,132068.3271234271,135392.26324498566,134774.2878536797,129317.92031792125,128829.85
145000,168331.6585586558,158920.20980640638,155158.80726036037,152121.91945272664,148202.5
133000,112437.61470472571,131676.29254111956,134579.74861796116,131838.99984979295,131139.33
192000,200704.25365223017,187436.36478930406,194836.92608218695,191484.61338417328,192016.48
160000,150275.8235878711,148293.57686103947,158964.70071974135,154245.66564325063,156772.52
187500,195487.24777452578,194329.21922150208,185348.82839165127,184060.43134768275,186414.66
147000,159632.97324783006,143962.31453055472,145389.82601300726,145145.67914894057,148542.94
83500,94833.25248161424,89174.53656409425,90912.20753056498,91200.66117613921,85205.516
252000,248394.36748218726,253181.760416166,254891.3079389066,256753.45963640694,255388.81
137500,146561.62816545478,139165.19738217356,150215.48266221178,136708.3096521131,131328.69
197000,198606.32119686645,222699.2770360706,232902.22926244495,223825.30672070247,234037.67
92900,98731.29857819645,90497.59395398399,92052.93233131603,91725.3717303581,92578.13
160000,163485.99266916246,155053.82529571917,158483.29694906806,159488.4322265782,159918.39
136500,163252.41658260074,173328.70564430198,163135.2572087067,172888.92481757357,158513.14
146000,141121.3495311849,147223.98354400106,143381.85475210438,145379.40735089016,147590.64
129000,127701.85049509011,129906.80208831676,119115.77799942809,125641.38816237332,129865.53
176432,189117.8529889969,173175.2265867589,176790.0995342408,179818.20219545017,178202.75
127000,119831.40697140663,118160.36947257636,121052.4082947891,122768.48450251785,126708.72
170000,171887.96806186892,169670.79815289605,180024.95324240637,182206.77264706136,169498.1
128000,115590.47011749606,117411.98760716566,124484.9667254343,121517.00805677738,124734.055
157000,177341.7527517806,162939.03831894786,166755.9070151126,165779.08017111872,156075.12
60000,74541.41154632936,61381.15488572225,65758.46022028354,65417.221437372165,59816.957
119500,118096.39957611023,124029.69043906961,126855.64759768284,122672.71354521625,119812.086
135000,130049.85325348275,135855.36030167545,142060.11347957648,138851.99071103154,136115.69
159500,171370.5404360789,153935.17842025973,158793.70838956896,151918.03518886626,159097.42
106000,111039.2727053977,111523.51193885278,109165.35373128134,111148.27039983233,107075.08
325000,325330.18427952257,354074.43149818614,309071.59727714607,325847.90586048143,327785.97
179900,187075.8061011345,184481.1955141905,192535.6169934255,186319.59127291065,177953.95
274725,220648.8974103778,275397.1154488636,257244.2281403322,259009.0928261101,273268.34
181000,166016.28341874597,171111.81502531044,177434.38883978524,178621.0531634468,169355.11
280000,311063.7610132652,309196.1818898947,290932.9722712171,289086.91575057106,283820.72
188000,184911.50300452067,189357.20593305372,184715.18234980508,187300.6032138329,187239.06
205000,195188.74977291079,194212.2158098931,199773.2438873572,200803.93156130254,204848.38
129900,108284.04860696106,119528.6904898956,124186.82404279837,128153.9121954524,125553.72
134500,129695.77280931549,122368.36368337246,139048.9651278166,135344.61051337954,121399.086
117000,118958.63405103186,119975.52406316095,119216.5955993898,119120.40513678614,120164.06
318000,327684.89192844444,313537.2668831045,295746.0216894087,310956.04027333925,314182.44
184100,211556.07413804322,192115.7729817484,181205.746678216,184225.49220491372,185270.45
130000,126713.92816509899,131472.3310613186,132172.60007974476,132130.5540765539,132708.58
140000,137940.87380560813,140060.0801436077,142319.24348309363,132686.79398485136,139760.81
133700,133686.86619794156,135697.53531019713,133916.77097743703,133254.93250774496,134781.08
118400,118341.99003519115,108414.82609885496,106689.10099748951,107292.69188836272,108263.29
212900,228280.12647558487,216950.3026380364,225171.61467229677,216668.4452419742,213794.58
112000,91824.37235398687,108917.19401123453,105824.49039304598,106241.18650898807,111675.75
118000,117888.98715525353,114360.58195239461,115874.7297594048,109201.15302894027,117740.24
163900,177802.5305081785,166817.75127920258,180791.8661017158,168933.5962053224,167488.39
115000,118063.5011116324,114043.92621182094,109329.87380499157,119137.02296984872,111888.96
174000,197754.11986390626,190022.98408820535,178267.0126784295,180592.0185073805,179207.58
259000,210938.92937117195,244225.15971812696,239443.78864151685,243282.9113131387,258900.48
215000,209762.99427577722,203491.7526004123,216454.88799818727,214239.91828105584,213437.84
140000,118543.5739779889,129094.3680994783,138571.91279083025,139382.9110935074,138761.02
135000,158802.60175520307,156580.0379244052,145895.85094559964,145980.172681419,135962.08
93500,128730.61633497996,105402.03748320884,110068.22315493885,108801.43486575501,106882.04
117500,125118.87133122103,117789.97853179893,130304.74450458447,129805.54518104327,114350.34
239500,233728.66321066508,263734.27966067125,239889.36381517563,244149.33642420906,267731.47
169000,170394.9738528805,171571.57456187645,179203.51149630034,177647.7067533307,177461.3
102000,113058.44555235266,110135.70092281306,105782.72276095385,105353.85306480345,104550.41
119000,122823.28790974042,118935.76239714172,122799.46363722144,120827.77515173396,119357.15
94000,103634.43442401198,93153.17587524679,101521.10430422067,94459.48955328717,93115.586
196000,195498.55198899042,224497.93491487662,202551.9399084474,184637.7252765625,201616.33
144000,124435.5477741993,140439.78630540345,138611.9300998701,137101.3423262354,143918.69
139000,119429.10083528499,125258.07091056278,134026.97433570636,130082.65433840347,138666.69
197500,194555.07830180242,186838.7859555661,190595.17191796677,189671.56040304762,197319.64
424870,348193.1436580847,419790.79530701356,423359.04779888416,403500.8500014112,426239.25
80000,111259.53664737099,92070.03252448543,87858.52410453199,92446.27758325741,83193.234
80000,82961.23411260267,86845.5734719487,76190.03004705372,82837.32610190219,82498.37
149000,126648.25020516395,142502.3280604409,147149.98320035837,142274.2310428007,149061.06
180000,180878.36735926042,175956.8337398739,178179.92193351517,177123.06634609075,177616.2
174500,172244.1857963915,183091.73843576253,173552.0687203263,170236.3052081252,173606.02
116900,117656.90146628849,120225.66653844427,128561.18509918808,130150.95858880282,116388.73
143000,143203.71006049972,141223.5485518646,148540.05011054812,146982.8074260035,144525.92
124000,141627.6693152355,121773.85403996032,117868.89609008141,120189.06519690345,124189.13
149900,142486.23317123452,153525.91611477494,151233.3476970504,153993.8741400076,150009.69
230000,226802.16045541965,219815.25884941607,209851.6831731689,211504.34926912037,228853.53
120500,115712.36628623848,116867.79465951357,118034.83629753464,120902.1481246741,119030.58
201800,192723.13079617362,199791.19255369905,202031.84732353894,201130.62330035804,203988.64
218000,213396.24630284504,205845.9760352109,207305.11847998112,203742.91883337346,216906.95
179900,186091.25283153885,164462.68675753713,165921.5867800248,158481.87320225712,151475.02
230000,208119.15776002448,210453.75963391425,225084.50233140308,219836.1649585994,223196.8
235128,219831.501339109,234447.48383567613,250755.51141190878,238253.88306341838,235839.97
185000,192463.26601251686,186412.0094863785,185545.56194790304,182109.78888882438,174844.7
146000,141786.7926239359,147161.4144657785,147332.30489104864,154739.30459305362,148650.94
224000,214198.98554017956,209936.68285022228,208999.60018305003,211389.34367760856,221695.08
129000,133420.38500631345,137441.54123764328,129065.65078012287,129404.15171601053,128520.23
108959,134738.96735428507,141483.89799898016,137088.5833937155,145467.2945998025,153112.7
194000,186961.53062001703,171950.98824791916,175940.97757379126,176785.30897083154,173055.56
233170,217637.54343636305,232422.0122371702,233943.6652089423,231243.7488015089,228888.88
245350,230654.92034141978,266129.2930738678,245300.4671496934,246922.48296977815,247819.5
173000,191006.88251629227,184834.02702988495,178597.78763417515,177413.81345195757,178836.42
235000,184258.08960179353,216732.15347705927,201458.25130828595,217702.24544103147,232657.73
625000,484219.32313714596,619372.8466717141,590642.4225928102,561857.3881792726,623991.0
171000,146106.32542526917,144803.4164293656,149912.71773349386,148001.57509906223,144389.8
163000,163840.70511184563,166706.55531818714,163791.73633451413,161076.77194673242,161210.48
171900,166008.8146222168,164199.33645647718,166514.61678092915,165218.6386999692,170207.9
200500,225263.4743177551,228113.01208749565,161734.00171616938,164139.53018331624,307190.8
239000,196025.07542182272,218927.53587352042,233578.82582058132,228874.6515968821,233860.73
285000,302324.69439985894,331101.1458267947,316129.4482374944,332924.5166112744,360620.66
119500,131910.06389028137,132254.0152314081,125609.01862169056,123890.65665346586,120945.4
115000,119180.35422321984,115844.4340689293,112067.45071001098,120273.5398306276,120869.52
154900,139044.13964157362,110219.93096230835,117191.78213191584,117034.70327537507,127417.72
93000,93197.08863135657,96731.49825547208,97551.54129756856,97775.3846869821,92955.44
250000,218894.00345553303,250830.1331701481,267551.89038118336,267835.599105063,250577.45
392500,278924.36873873055,366221.5557556403,365744.3759523738,350392.77742694825,389220.2
745000,498703.0827981814,727808.4235834371,534760.1432950792,550679.1174531331,747142.75
120000,133835.48281934872,129892.07794512028,122129.71730885531,120544.65531274995,121086.66
186700,176036.86745074857,180757.08372808516,194156.80052244104,185343.5094113044,186993.5
104900,105730.58437486427,109093.28021556413,104448.02495729196,108011.97736400936,107445.57
95000,105494.85658179742,98191.9371439311,102044.65379374195,113782.81952561918,94935.38
262000,263464.80287536955,271704.7900231667,275107.1377404968,267375.6177283434,266063.03
195000,194908.14117187858,193020.09618724993,190555.724367975,192262.02146350892,190812.42
189000,187884.05239861005,191884.99965687512,189736.9343424364,197551.96076401608,189682.81
168000,170602.5488135553,167638.87735031717,168446.69002565104,168163.8307812954,169019.34
174000,173529.63210118815,172091.87787689557,181308.4797661243,181705.93320537166,173063.98
125000,123317.38405127854,124873.92368677793,140269.2980827026,128108.02361543634,125840.586
165000,157339.861929494,165713.5199792771,166376.91156538427,163697.8756319675,164372.98
158000,145807.3835965027,146871.1986529707,138738.53510199717,150456.01886568387,157516.0
176000,170247.26979923822,168342.64702823976,168659.0477336901,172609.2173990674,174037.84
219210,226821.16573546745,213928.0442829061,212354.23460191998,215494.9103019077,218491.47
144000,136758.2775786717,146184.7737667307,160616.71727185996,146561.6077559609,143765.58
178000,181596.98427534144,177668.2560179803,179165.07767056403,179268.8828425457,177934.61
148000,142507.28851995055,142905.93259566266,144118.22382246846,150347.96973448925,147670.47
116050,117488.20623091923,111666.82391567992,114094.71905610633,113563.52204229675,113896.93
197900,192179.9725661671,191041.31053934887,191767.86135683907,207399.18560270427,199668.23
117000,128043.36498194114,130317.97529473947,118262.53556528877,117162.21713311465,117878.77
213000,204326.328706327,208224.33014866998,213786.79199350855,214457.35344548087,209235.53
153500,145278.34371465264,147380.97213063002,148212.12662805076,150546.46105086428,152530.75
271900,259744.70457920953,270800.4141778794,268695.256993098,268647.21463204635,272473.6
107000,117803.24821428306,112382.12245019143,108097.89449497996,114809.34868653411,108140.3
200000,206477.149235324,198238.57297073567,192569.50987449108,195888.8369365076,200459.08
140000,136945.85985609484,140611.60773164983,139192.84718253068,138683.46813752543,140567.78
290000,302739.8205206714,297127.20992311015,286096.4458383197,295763.16486171616,290349.12
189000,204517.44419846422,192029.52185970856,192764.19850702983,191140.49138306413,188851.98
164000,189754.51155329435,170160.33977471426,183193.42378112,177114.00499440086,164043.81
113000,94523.14462134759,104583.36294702259,105783.30907583807,101708.2867507217,110790.21
145000,127907.82071946409,138214.1053304836,123764.50707669689,132964.47997457092,143915.8
134500,127351.1410687202,131143.37708373743,135407.4221034449,133181.224509,133320.0
125000,114781.02366141118,120247.97284511282,106032.20577290741,119757.40275420187,124296.12
112000,117197.18240297452,126172.29190625245,141878.01764312724,150933.19857193212,113786.195
229456,233131.89963262045,244785.85531776692,240372.8526750564,245412.3341430687,231214.89
80500,82838.7665021234,81213.06134144781,80846.92093303207,83695.12163406465,80785.05
91500,93796.03297828122,96089.0994349555,92784.47110703033,98176.36359235735,92882.33
115000,107132.45403286866,116123.69645178746,110161.03417398583,116982.0913237262,118681.92
134000,129352.31380543535,124379.92138046015,116536.63230787187,124518.347715646,125755.29
143000,156649.9488768799,147921.59340164828,145605.56133566026,141493.3451403865,143368.94
137900,165863.8115589938,145954.5845321053,140239.9145471618,148345.21269266322,138954.48
184000,206807.62724962452,191361.88013289805,182759.52673590885,185437.5289834485,184667.88
145000,142844.45521408838,133618.25306707862,144492.06758490123,137222.20508122962,144646.3
214000,226705.05639196525,200910.20799526988,205835.99472814208,197018.66209069634,201834.3
147000,145197.299528766,145487.42245798657,143461.7743106025,142946.6705078178,147489.2
367294,315089.53181277274,358908.08438790153,371747.74904824427,358246.60101200483,373931.9
127000,159050.9044986462,141200.092235065,130730.71203570827,137039.40182769558,130081.83
190000,208574.20400730602,193117.84670796146,190744.0415491041,189216.20139507658,190262.92
132500,133515.93358734893,142069.03640085965,138109.99747037567,139079.9039302334,135506.81
101800,93139.77949257928,103837.98036441862,96607.91063558859,104329.6578414847,93717.2
142000,129491.04230375732,140604.81490935036,145061.61165398572,140876.3568336996,141517.14
130000,119016.52667873858,122146.30780564218,125998.22251067722,127392.23195053516,129592.98
138887,145141.21155155473,142151.34893902484,138886.99999999985,141820.06938201713,139598.16
175500,180895.4333653416,164901.0597097789,170934.6298700215,174503.9299882524,171924.62
195000,217340.38179401998,203185.43144697233,204005.05329880124,207399.21212483643,195775.11
142500,131994.29673386563,136346.6469733757,146626.54420845577,145094.72655943254,138639.47
265900,256381.69243372476,255481.00061885954,257644.7541146788,256603.3165510293,263500.5
224900,208963.32605332593,204300.5081447518,205479.0762485195,211370.72634629864,211922.53
248328,225627.28317710734,232774.55321707483,247443.64245477229,242217.60396205517,248339.05
170000,177864.4290095436,168283.75519721827,163993.31644372657,169510.23707876902,170315.89
465000,394121.1590393146,408414.64796769543,389253.12782797,392706.0698678079,400180.34
230000,201045.46031006883,221251.28632872773,223119.58795325484,213342.9884266231,229968.88
178000,186818.46656637176,181728.72224530144,181922.22811750413,180991.62072921873,178549.27
186500,196760.46217821428,197520.2958176539,192306.056847866,186025.76452563712,187772.83
169900,149756.6460204949,152608.90991540678,165798.03562990314,162551.79679187015,164570.31
129500,135581.9365380668,138514.73805302416,145183.82198847787,144794.71077393944,131281.48
119000,118496.16180379278,112973.8304022444,126990.47766078114,119204.6825206804,115726.97
244000,267253.86819020065,242455.89851595246,248591.10038399728,257282.10688565063,243829.48
171750,199166.25522101688,183269.8535489342,173077.838389734,179754.23463006128,173789.39
130000,114664.22970819364,122328.0676077272,110460.67035363932,113235.31079481095,112374.68
294000,239671.32324586395,276106.6100768353,277846.46417817124,275796.0198347301,290959.22
165400,187843.47155727007,174739.00867537878,170823.480197316,172760.20230560514,167661.31
127500,127640.33105811248,131631.11553472435,112857.97274930408,124290.37314397604,127070.19
301500,288874.64316107356,315219.04555863957,314602.1100728026,303252.73990538076,304933.1
99900,90386.42353561438,91199.27593285809,95528.01532740112,97498.32398823166,99260.66
190000,189579.19372760612,187907.90765924306,175969.57874376184,186020.03990339488,187308.19
151000,139384.8901138463,144320.62696328736,148707.6635196857,148563.86272081893,150378.38
181000,166698.28518783185,179761.1229008425,182655.1077695059,180885.02172144444,180293.03
128900,124589.9778161629,131467.92069414275,130952.04346707503,129968.87084746898,128654.39
161500,161394.91335271602,161238.48174861967,139351.12726729718,152711.15432768798,160538.17
180500,160938.1511659875,174353.59433324437,163437.72710437566,174353.76991766927,179893.22
181000,160373.71024218263,176850.7066494464,174035.33083313526,176023.45073255425,180556.12
183900,172275.55153523773,172266.4340026713,161408.92709663082,160630.4979757465,185595.12
122000,124030.38234715175,128022.02376220681,150013.8824579424,136585.22535824773,122301.88
378500,314954.6567699017,364702.7093306373,353616.55930711987,372642.9611521919,378115.34
381000,320500.0788189186,382885.485589371,330546.65583083953,343784.8994015697,383103.3
144000,130632.54499128203,136117.36777190398,134036.65765505345,142304.22576319793,133984.58
260000,230693.81173042703,242979.38263217738,229823.8961897328,227081.30980929898,259623.45
185750,173767.0679739556,172716.31737679863,173752.49133241436,173199.25008802788,162389.83
137000,129037.74297214164,127266.41188549207,116421.19484650002,125665.00966824454,134505.02
177000,165710.65555519224,168036.15938972516,169045.3427760412,168973.3788556901,176698.83
139000,172331.37350861673,139673.26986083144,133989.49717034813,135406.5789667555,139593.1
137000,134077.30981011226,135931.64386941257,141066.3180054431,141827.08544756015,136930.22
162000,170583.7843649429,162618.14875388241,160058.19346727125,159936.33055437342,162430.25
197900,180866.49348124827,194112.78195333073,201207.57521933786,186720.62064268583,196572.84
237000,243128.71481249522,269388.4992700264,248710.9501639434,245366.75775172995,245668.27
68400,85391.61051951323,91116.09007204745,106196.54148646642,101448.13613571668,106639.32
227000,208767.41108334687,220166.8391336979,215048.03205651118,221937.68981878032,219753.02
180000,203767.70119032802,194881.2475041522,189161.77420388212,180591.5472095102,180472.64
150500,145781.62152371116,145619.02673014338,147853.85984466033,148207.0862402057,149549.45
139000,140060.3903247956,131078.71841231553,135041.18666494254,136456.95759783575,138560.55
169000,166535.1000423716,169381.29495451553,158896.57424929494,161279.27011041195,169693.0
132500,128829.50126599152,129582.33790112795,134878.8690883266,128065.25862565349,131554.58
143000,155479.58262125775,155660.0374565839,142999.9999999999,151433.86483932883,145087.16
190000,167640.06410711707,177211.69365950176,172438.2826791434,177710.23748495578,188814.16
278000,270660.15674475045,275901.1447976012,260499.95653138065,270840.7969902832,276376.97
281000,292214.6492729767,273864.9797113467,274165.35417281976,276249.8031217689,278762.25
180500,157579.96975468204,165429.72647413018,176344.9752145709,169542.4113925034,176445.39
119500,112754.38892067142,110280.0724883851,108585.20713108593,110619.56290183486,104188.89
107500,143735.20929094194,113634.24899700786,110430.52343869438,117292.23986195034,107292.805
162900,183282.44892681637,178169.7990271299,185017.13105651338,178111.6834131245,179982.44
115000,108181.29459071872,117268.11830858386,120465.4419741653,118152.03028490808,115525.94
138500,128700.9082800419,134774.04430334258,138589.91293738282,138637.78926099627,138656.92
155000,151446.99715780988,151690.137323073,152948.25548413786,150449.96608154898,154514.89
140000,134098.2949200411,141078.71880906788,140780.14353159,140084.9712474487,139818.8
160000,545992.7155443614,163078.55025121462,222151.10361414467,238507.99280751005,160267.72
154000,159595.8400790265,151492.81788866138,148315.83423203402,146090.2817486804,140467.39
225000,232622.97766165965,233957.6838183135,224748.74113222494,222829.6619409857,222825.9
177500,161466.46767217075,175117.71119378167,166319.47905073146,168519.19705954386,177657.89
290000,318552.42642795795,307383.6376194511,313081.8106540757,299784.8482367331,291508.03
232000,219386.2287486375,222988.50069305868,220665.76974687408,231294.00019211456,227620.89
130000,151957.2662647474,139743.2834042462,156229.64133206234,139965.88165456816,134650.17
325000,342940.3209809545,332076.7935400519,315581.3183050146,320177.30359111703,325254.06
202500,202920.53148355722,194179.4402167541,185161.33781956122,196057.93276407776,200228.66
138000,145226.99882423828,146623.06096985537,143032.93595872182,141101.8801953622,138745.28
147000,135632.2604222039,134284.94173308334,138578.20498830502,138108.5426194517,144062.45
179200,173727.9040004195,178485.7512764408,174671.5050094256,178192.35065686904,176187.95
335000,316044.9422521895,329792.1270175496,321130.7262321553,317229.14661068167,334811.2
203000,210222.9502525822,209007.4947712033,200417.12098457658,202390.11788177324,205247.28
302000,326511.32492682047,327479.72733948124,325675.13667807746,314219.8853862948,303528.25
333168,330425.04905377777,325297.8386143083,326486.4002547787,327600.4272611644,331439.88
119000,112428.94106760486,114357.58308610681,117803.60099636119,117696.15252274224,115946.58
206900,190095.30113579074,195135.64681344133,210546.55396644975,201081.3545299045,206160.08
295493,270535.58045425883,280068.06620339415,274609.80119629175,287486.42840173026,293536.12
208900,201802.20071772288,201442.52881472794,205636.31393966047,198742.32332071778,233632.47
275000,272804.67431016336,267709.5132740135,257121.91339694127,266642.01321642764,273946.75
111000,110597.91306858616,111296.36864823833,113236.70769476953,113285.90874753949,111915.96
156500,186853.23041536167,166122.16864528862,172237.91487620308,168997.7683742795,166383.38
72500,93443.56817948699,71621.39436555156,79040.04918148462,76432.13817247687,72829.07
190000,247800.92820416318,204684.24141303453,190964.28436457447,198850.50125319092,193881.62
82500,90827.4922419899,80127.80509940213,89809.90327453142,76451.66928621422,82602.125
147000,266052.4110694935,173846.05953719813,212422.2322451288,186205.5626168118,153747.02
55000,75458.28070460392,59073.430635283956,55792.09818130401,62014.792154903516,55590.36
79000,94541.94262780956,79637.58495324131,79062.66241702453,83788.10740712004,78772.31
130500,137486.25787238262,132192.4823546674,127507.47639060482,129533.11217166953,129625.85
256000,209567.20777953646,246025.15545918496,201120.77307963395,227278.98403485247,255741.98
176500,179642.26619782974,183506.76591861944,181022.1518484657,177808.68536636795,184558.36
227000,241934.17154248498,235407.09494979098,235071.80367667234,232268.77999039923,228711.73
132500,133182.90298847368,134584.50918628796,135002.45084498732,132049.4144768188,141742.3
100000,109083.58234658692,111105.33573075653,101711.91590991811,105573.65386636047,103743.805
125500,122751.34012930104,124948.38739679856,118174.79715071741,118797.20728925,120220.914
125000,116129.75269382718,122901.92440136129,128301.36478924833,129662.58980230654,123968.78
167900,172672.28377171172,169908.01473391528,167315.85585323148,169301.7120811813,169055.61
135000,138099.47582886505,141879.3053473479,134230.56249936123,139417.26910039384,134856.42
52500,73681.86131514172,55446.341418999305,64479.157870183946,56713.56820771089,52687.53
200000,219092.20430064687,214720.49687110572,217653.31747854655,206872.12273690559,202670.44
128500,127351.14664751946,123181.666711043,105147.04867299066,124403.51544573116,126592.41
123000,126820.10631360312,114244.87783251156,108453.4607974612,113042.1043630895,117405.33
155000,153772.61978851372,159974.99056270506,155000.00000000026,155284.7267082074,159589.17
228500,234497.4627950999,264962.8150625774,244756.39391033782,239668.47593939197,236549.5
177000,187347.41685022993,174731.33697295396,172959.40110612495,178255.66310936128,178037.81
155835,199192.24338055882,186083.97296058544,182772.59983389615,180246.5345376103,184963.27
108500,102291.67277296817,96277.0188476573,109248.42549535558,103257.36353575737,105486.13
262500,234832.01477474775,260679.37902962897,242876.49387246423,259515.55503201298,263460.28
283463,287599.4731039603,275846.3231335805,262968.79824329825,262758.6414064467,272494.9
215000,203756.81373973342,227700.41506626265,220622.5634484728,216996.898675207,217959.75
122000,137597.56627267855,123162.08827203252,142688.87596740146,165259.09162257792,122316.34
200000,179671.85271645838,192304.16419571373,165208.1640848874,187651.9042995274,199416.1
171000,172613.87489411695,171764.64926820004,171382.1023804481,171269.7261591588,171278.38
134900,134003.64460555528,129019.32326769517,120273.18801099145,128253.516769281,134532.33
410000,378538.6749493675,412819.62413776084,420463.1293271495,398307.50373528834,408226.2
235000,239164.45829008037,231707.13179462898,233291.00914948687,232812.87094474514,233584.36
170000,194505.32130550867,179237.85617575384,177702.8447131084,184200.9974544995,172438.92
110000,117798.66063695784,119278.00654604475,116951.96971256562,113498.71933273652,113874.34
149900,165645.06465727053,164024.67754289,152301.24637616923,151539.11017126412,153500.28
177500,171604.61203426978,181486.99823280418,153003.98837910852,168615.2684251506,179349.83
315000,341880.5982050687,334473.4732012354,323369.4564834409,328649.6603042255,315203.47
189000,166279.22736185524,183093.42484506097,179193.28241578446,176914.41797959912,188691.92
260000,282133.0339530023,256596.00140986743,234477.08044153434,235734.5754253613,253940.61
104900,127450.08028104495,114555.59900348571,105087.77851967949,112930.47206851983,107821.56
156932,181227.13490416214,168317.58728416872,153200.3448812751,160058.34010516616,158260.44
144152,150732.31063537128,143622.88626762916,146146.11988760548,145575.19225676233,144127.03
216000,207849.75219395268,209918.59204114496,210462.14629185508,213656.50597334927,214267.92
193000,194735.4496403975,196679.4056892278,203413.49172360403,201940.44781254372,197509.97
127000,124062.39773702892,126603.65520816088,131724.5092157081,132581.28563225223,126745.33
144000,143313.254878683,141712.4183508941,143019.86715992287,141352.8294022495,140970.66
232000,236616.8576074221,239740.91761065475,235167.14726591486,233886.62113921932,233364.83
105000,106245.6342893925,110318.14431777055,106571.90720798622,108868.68507077203,105510.17
165500,157947.43236860112,166428.4718891741,164411.7148439051,166171.6655571133,164182.95
274300,233164.73359534622,271138.3001762858,265673.03698479466,265448.5407957883,271362.16
466500,440170.2736260846,453932.83155597793,428375.2561605985,446526.6154006691,463654.56
250000,245241.81067309,236538.16864195725,252737.99199353173,243008.68415707027,249929.48
239000,248369.88602634758,242948.30998549625,242669.6298426709,241113.72511149303,239961.83
91000,107594.19754500058,96700.28480163032,88249.30560179765,92804.27205356504,90648.3
117000,138361.8837162401,141910.92130285094,125017.69761457157,127292.9108702365,121260.34
83000,99835.4878252683,91396.36001704623,86784.2723354309,88019.35415851722,84273.73
167500,167479.56257139394,153494.04357612977,160348.98390595167,157046.07242352082,164767.7
58500,82596.32249301042,61539.362138643686,71470.18569247327,68349.22306935274,59002.965
237500,211418.44622340292,209470.9112777766,234854.52204447365,217508.38309921997,235643.25
157000,136149.351614327,143788.40639319975,148192.87303901414,155780.17303047888,155266.17
112000,140562.55342129673,124488.19345253191,128203.60216105645,121712.97454184167,112300.85
105000,107665.20641492182,100942.23819944146,105363.4912201958,103240.85809577277,105196.5
125500,115588.65756045887,116388.91212258545,124729.03260081551,120545.29540651458,122383.91
250000,242592.95769845834,249508.29780924434,240185.88903841,258304.40596780623,251532.03
136000,150382.3750832586,134962.374848957,130500.88185569386,138093.69517037593,136621.58
377500,330367.9731095692,358700.1149694779,345557.91974511446,360812.97471672157,377491.7
131000,141396.85968713384,138577.0129738263,119091.22635360893,131594.7442220493,131331.7
235000,213527.08691099094,229161.7813543808,232445.21386122686,230458.63846885113,232115.4
124000,147673.37328557807,131848.9298369137,125058.40733967989,131232.81224962647,124790.805
123000,132469.66029582545,137249.00309774128,126358.10892231776,127413.15155887508,130993.84
163000,139560.25474112885,158066.6623331272,171388.48063886643,156995.36128539182,161795.14
246578,218814.11770964606,223298.82924005672,179353.27999307957,199133.53341383243,207876.1
